user_id,user_url,sentiment_analysis,posted,item_id,recommend
jackktee,http://steamcommunity.com/id/jackktee,0,2014-08-05,730,1
76561198070817727,http://steamcommunity.com/profiles/76561198070817727,2,2015-07-02,232430,0
76561198070894525,http://steamcommunity.com/profiles/76561198070894525,1,2015-08-13,221100,0
76561198070920396,http://steamcommunity.com/profiles/76561198070920396,2,2015-12-07,346120,1
76561198070924701,http://steamcommunity.com/profiles/76561198070924701,2,2013-12-20,570,1
RyderOriginal,http://steamcommunity.com/id/RyderOriginal,2,2014-11-24,238960,1
76561198070930126,http://steamcommunity.com/profiles/76561198070930126,0,2015-04-14,271590,0
ktsuy,http://steamcommunity.com/id/ktsuy,2,2014-01-26,209870,1
Hidden_Hood,http://steamcommunity.com/id/Hidden_Hood,2,2014-07-20,220200,1
76561198070940556,http://steamcommunity.com/profiles/76561198070940556,2,NaT,730,1
76561198070940816,http://steamcommunity.com/profiles/76561198070940816,2,2014-01-16,238960,1
76561198070941005,http://steamcommunity.com/profiles/76561198070941005,2,NaT,218620,1
Xasion,http://steamcommunity.com/id/Xasion,2,2013-01-25,15120,1
rearae,http://steamcommunity.com/id/rearae,2,2015-07-14,730,1
76561198070982854,http://steamcommunity.com/profiles/76561198070982854,2,2014-03-13,221100,1
Texnocsgo,http://steamcommunity.com/id/Texnocsgo,2,NaT,730,1
76561198070987540,http://steamcommunity.com/profiles/76561198070987540,2,2014-11-29,72850,1
LukasYip,http://steamcommunity.com/id/LukasYip,2,2015-11-05,231060,0
76561198070997482,http://steamcommunity.com/profiles/76561198070997482,2,2015-04-24,324570,1
76561198071009915,http://steamcommunity.com/profiles/76561198071009915,2,2014-03-21,440,1
Dizzypoke,http://steamcommunity.com/id/Dizzypoke,2,2015-07-05,204360,1
76561198071042913,http://steamcommunity.com/profiles/76561198071042913,2,2015-03-16,440,1
FoXyY_,http://steamcommunity.com/id/FoXyY_,2,2014-01-09,570,1
LunarFreez3,http://steamcommunity.com/id/LunarFreez3,2,2015-07-16,304050,1
RAZERSTRIKE,http://steamcommunity.com/id/RAZERSTRIKE,2,2014-07-04,228300,1
AndrewBian,http://steamcommunity.com/id/AndrewBian,2,2012-10-29,25800,1
hitlersokiguess,http://steamcommunity.com/id/hitlersokiguess,2,NaT,227940,0
seeejayy,http://steamcommunity.com/id/seeejayy,2,2014-06-24,570,1
joaxinrisas,http://steamcommunity.com/id/joaxinrisas,2,2014-02-25,244850,1
76561198071089080,http://steamcommunity.com/profiles/76561198071089080,2,2014-02-06,440,1
ElliotTheHors3FuCk3r,http://steamcommunity.com/id/ElliotTheHors3FuCk3r,2,2014-02-15,12900,1
76561198071102795,http://steamcommunity.com/profiles/76561198071102795,2,NaT,381210,1
76561198071110439,http://steamcommunity.com/profiles/76561198071110439,2,2015-12-06,346900,1
76561198071113636,http://steamcommunity.com/profiles/76561198071113636,2,2014-06-20,57690,1
MegamanFury,http://steamcommunity.com/id/MegamanFury,2,2015-12-26,407510,1
76561198071116663,http://steamcommunity.com/profiles/76561198071116663,2,2014-07-14,263440,1
76561198071117429,http://steamcommunity.com/profiles/76561198071117429,2,2015-06-06,730,1
76561198071123773,http://steamcommunity.com/profiles/76561198071123773,2,2014-08-26,440,1
76561198071135296,http://steamcommunity.com/profiles/76561198071135296,2,2013-06-19,440,1
LovableTemScrapbank,http://steamcommunity.com/id/LovableTemScrapbank,2,2014-02-24,233720,1
76561198071154641,http://steamcommunity.com/profiles/76561198071154641,2,2014-01-09,440,1
MateusBeta,http://steamcommunity.com/id/MateusBeta,2,2015-06-30,261030,1
544542132154524145,http://steamcommunity.com/id/544542132154524145,2,2014-06-11,4000,1
yungwaste,http://steamcommunity.com/id/yungwaste,2,2014-05-24,234670,1
CanDucksFly,http://steamcommunity.com/id/CanDucksFly,2,2014-05-02,4000,1
AutismFwends,http://steamcommunity.com/id/AutismFwends,2,2014-02-21,630,1
DaWibbles,http://steamcommunity.com/id/DaWibbles,2,2013-05-12,219740,1
alphasolar,http://steamcommunity.com/id/alphasolar,2,2014-08-23,221100,1
kamiwapax,http://steamcommunity.com/id/kamiwapax,2,2014-06-28,218230,1
TheBabadookDook,http://steamcommunity.com/id/TheBabadookDook,2,2015-06-02,440,1
drake7758,http://steamcommunity.com/id/drake7758,2,2014-03-14,4000,1
yhagozanon,http://steamcommunity.com/id/yhagozanon,2,NaT,730,1
ToXiK-FtW,http://steamcommunity.com/id/ToXiK-FtW,2,2014-04-02,203290,1
thehoboking,http://steamcommunity.com/id/thehoboking,2,2014-02-25,233130,1
A1ntEzyBeinSqky,http://steamcommunity.com/id/A1ntEzyBeinSqky,2,2015-05-23,730,1
ratchetfromglenrust,http://steamcommunity.com/id/ratchetfromglenrust,2,NaT,304930,1
Trunga,http://steamcommunity.com/id/Trunga,2,2014-01-13,440,1
76561198071251699,http://steamcommunity.com/profiles/76561198071251699,2,2013-12-16,4000,1
AUNSAK123,http://steamcommunity.com/id/AUNSAK123,2,2014-12-03,241560,1
76561198071258351,http://steamcommunity.com/profiles/76561198071258351,2,2014-09-05,8930,1
76561198071259016,http://steamcommunity.com/profiles/76561198071259016,0,2015-10-18,730,1
Crunchlaw,http://steamcommunity.com/id/Crunchlaw,2,2014-12-18,303390,1
caretaker25,http://steamcommunity.com/id/caretaker25,2,2015-08-05,352460,1
sketchyboy,http://steamcommunity.com/id/sketchyboy,2,2014-01-12,8930,1
76561198071270792,http://steamcommunity.com/profiles/76561198071270792,2,2014-01-25,4000,1
76561198071270860,http://steamcommunity.com/profiles/76561198071270860,2,2014-01-29,570,1
420fedora,http://steamcommunity.com/id/420fedora,2,2014-05-28,221100,0
76561198071318209,http://steamcommunity.com/profiles/76561198071318209,2,2014-02-12,105600,1
darendarenson,http://steamcommunity.com/id/darendarenson,2,2014-06-27,111800,1
76561198071327640,http://steamcommunity.com/profiles/76561198071327640,2,2014-09-05,203160,1
whyareyoubotheringwiththis,http://steamcommunity.com/id/whyareyoubotheringwiththis,2,NaT,22380,1
76561198071354146,http://steamcommunity.com/profiles/76561198071354146,2,2015-01-09,281370,1
76561198071365748,http://steamcommunity.com/profiles/76561198071365748,2,2013-12-08,440,1
76561198071379867,http://steamcommunity.com/profiles/76561198071379867,0,2015-07-01,730,1
76561198071383193,http://steamcommunity.com/profiles/76561198071383193,2,2014-03-12,238960,1
maxmaker12,http://steamcommunity.com/id/maxmaker12,2,2015-01-13,332070,0
hilmanhambali,http://steamcommunity.com/id/hilmanhambali,2,2014-08-23,71390,1
33442,http://steamcommunity.com/id/33442,2,2014-04-29,440,1
silver4ismypeak,http://steamcommunity.com/id/silver4ismypeak,2,2014-08-22,301520,0
ruyanisme,http://steamcommunity.com/id/ruyanisme,2,2014-11-04,4000,1
76561198071429557,http://steamcommunity.com/profiles/76561198071429557,2,2014-04-16,550,0
76561198071436243,http://steamcommunity.com/profiles/76561198071436243,2,2014-04-18,230410,1
76561198071442543,http://steamcommunity.com/profiles/76561198071442543,2,2013-12-04,218620,1
76561198071443125,http://steamcommunity.com/profiles/76561198071443125,2,2015-05-11,219740,1
Lad123,http://steamcommunity.com/id/Lad123,2,2015-11-05,299460,1
76561198071453688,http://steamcommunity.com/profiles/76561198071453688,2,2013-12-16,440,1
76561198071454865,http://steamcommunity.com/profiles/76561198071454865,2,2015-09-06,730,1
sem12347,http://steamcommunity.com/id/sem12347,2,2013-11-28,730,1
76561198071502745,http://steamcommunity.com/profiles/76561198071502745,0,2014-12-08,209650,0
76561198071514612,http://steamcommunity.com/profiles/76561198071514612,2,2014-07-18,49520,1
failpunch,http://steamcommunity.com/id/failpunch,2,2015-11-16,49520,1
mathzar,http://steamcommunity.com/id/mathzar,2,2015-09-22,355180,1
puntduck,http://steamcommunity.com/id/puntduck,2,2014-06-21,4000,1
76561198071558766,http://steamcommunity.com/profiles/76561198071558766,2,2014-02-20,242720,0
mrtenacity99,http://steamcommunity.com/id/mrtenacity99,2,2014-07-19,730,1
bsdp123,http://steamcommunity.com/id/bsdp123,2,NaT,221100,0
kittydismount,http://steamcommunity.com/id/kittydismount,2,NaT,427730,1
76561198071593272,http://steamcommunity.com/profiles/76561198071593272,2,2014-06-21,220240,1
KyneticOfficial,http://steamcommunity.com/id/KyneticOfficial,2,2014-04-20,72850,1
Neztile,http://steamcommunity.com/id/Neztile,2,2014-10-05,4000,1
Karontik,http://steamcommunity.com/id/Karontik,2,2014-01-12,200710,1
Hazzamiester,http://steamcommunity.com/id/Hazzamiester,2,NaT,730,1
76561198071617471,http://steamcommunity.com/profiles/76561198071617471,2,2013-01-31,224540,1
ETK-KnightPizza1,http://steamcommunity.com/id/ETK-KnightPizza1,2,2014-12-16,301520,1
76561198071642416,http://steamcommunity.com/profiles/76561198071642416,2,NaT,364360,0
76561198071649256,http://steamcommunity.com/profiles/76561198071649256,2,2014-02-27,4000,1
76561198071657521,http://steamcommunity.com/profiles/76561198071657521,2,2013-12-31,206210,1
elnicoWTF,http://steamcommunity.com/id/elnicoWTF,2,2015-07-21,304050,1
huywin,http://steamcommunity.com/id/huywin,2,2014-07-23,730,1
ZooMMZ,http://steamcommunity.com/id/ZooMMZ,2,2013-12-16,252490,1
76561198071680931,http://steamcommunity.com/profiles/76561198071680931,2,2015-01-09,440,1
flightdrive,http://steamcommunity.com/id/flightdrive,2,2013-12-03,105600,1
Ticfire,http://steamcommunity.com/id/Ticfire,2,2014-05-10,8870,1
Trollz4ya,http://steamcommunity.com/id/Trollz4ya,2,2014-04-26,204300,1
76561198071743525,http://steamcommunity.com/profiles/76561198071743525,2,2015-06-27,440,1
76561198071755703,http://steamcommunity.com/profiles/76561198071755703,2,2015-06-03,278970,0
76561198071767759,http://steamcommunity.com/profiles/76561198071767759,2,2014-09-15,440,1
76561198071770286,http://steamcommunity.com/profiles/76561198071770286,2,2014-10-17,440,1
codyhallwildlife,http://steamcommunity.com/id/codyhallwildlife,2,2014-07-16,243870,1
JacTehSharp,http://steamcommunity.com/id/JacTehSharp,2,2013-01-12,440,1
76561198071782537,http://steamcommunity.com/profiles/76561198071782537,2,2014-01-04,440,1
SpongeNips,http://steamcommunity.com/id/SpongeNips,2,2014-07-03,4000,1
76561198071793314,http://steamcommunity.com/profiles/76561198071793314,0,2015-11-17,280790,1
ScarfySniper,http://steamcommunity.com/id/ScarfySniper,2,2014-07-12,247120,1
yuansu,http://steamcommunity.com/id/yuansu,2,2015-11-04,413850,1
76561198071815977,http://steamcommunity.com/profiles/76561198071815977,2,NaT,239140,0
matchd,http://steamcommunity.com/id/matchd,2,2013-12-05,209870,1
76561198071819981,http://steamcommunity.com/profiles/76561198071819981,2,2014-08-22,11020,1
76561198071822951,http://steamcommunity.com/profiles/76561198071822951,0,2013-12-02,242700,0
76561198071835945,http://steamcommunity.com/profiles/76561198071835945,2,2014-06-05,242760,1
76561198071836212,http://steamcommunity.com/profiles/76561198071836212,2,2015-10-26,730,1
jokasavage,http://steamcommunity.com/id/jokasavage,2,2015-04-29,730,1
munholi,http://steamcommunity.com/id/munholi,2,2014-12-14,730,1
HPiN,http://steamcommunity.com/id/HPiN,2,2015-01-09,49520,1
Wiggyispro,http://steamcommunity.com/id/Wiggyispro,2,2014-03-16,221100,1
76561198071851606,http://steamcommunity.com/profiles/76561198071851606,2,2015-12-28,306130,1
76561198071859251,http://steamcommunity.com/profiles/76561198071859251,0,2012-09-21,206210,1
76561198071862339,http://steamcommunity.com/profiles/76561198071862339,2,2014-10-11,253710,1
Zueiramaster,http://steamcommunity.com/id/Zueiramaster,2,2014-07-19,304930,1
76561198071896910,http://steamcommunity.com/profiles/76561198071896910,2,2015-06-26,252490,1
ips3,http://steamcommunity.com/id/ips3,2,2014-07-10,43160,1
AZNANG,http://steamcommunity.com/id/AZNANG,0,2015-06-28,730,1
76561198071901614,http://steamcommunity.com/profiles/76561198071901614,2,2014-10-19,10220,0
76561198071907909,http://steamcommunity.com/profiles/76561198071907909,2,2015-10-12,285900,1
acute_kitten,http://steamcommunity.com/id/acute_kitten,2,2014-06-20,440,1
RagerCraft,http://steamcommunity.com/id/RagerCraft,2,2014-02-12,49520,1
d4n0d0r3,http://steamcommunity.com/id/d4n0d0r3,2,2014-12-28,298110,1
edmartin,http://steamcommunity.com/id/edmartin,2,NaT,49520,1
Meepperoni,http://steamcommunity.com/id/Meepperoni,2,NaT,207140,1
ShutUpAndGame,http://steamcommunity.com/id/ShutUpAndGame,2,NaT,252490,1
76561198071949176,http://steamcommunity.com/profiles/76561198071949176,2,2014-01-06,105600,1
76561198071972124,http://steamcommunity.com/profiles/76561198071972124,2,2014-04-18,8190,1
TheThriller,http://steamcommunity.com/id/TheThriller,2,2014-02-25,440,1
Tcing,http://steamcommunity.com/id/Tcing,2,2013-12-18,440,1
zachisafuckwit,http://steamcommunity.com/id/zachisafuckwit,2,2015-07-22,208362,0
76561198072023996,http://steamcommunity.com/profiles/76561198072023996,2,2014-05-02,242720,1
76561198072030570,http://steamcommunity.com/profiles/76561198072030570,2,NaT,376210,1
76561198072033098,http://steamcommunity.com/profiles/76561198072033098,2,2015-09-28,9420,1
mindtty66,http://steamcommunity.com/id/mindtty66,2,2015-10-23,330840,1
76561198072043722,http://steamcommunity.com/profiles/76561198072043722,2,2015-09-26,730,1
itchiwawa,http://steamcommunity.com/id/itchiwawa,2,2014-06-10,65800,1
smaltninja,http://steamcommunity.com/id/smaltninja,1,2015-11-23,417860,1
76561198072053388,http://steamcommunity.com/profiles/76561198072053388,2,2014-06-14,242760,1
Skordeman,http://steamcommunity.com/id/Skordeman,2,2014-06-26,24980,1
xeomap001,http://steamcommunity.com/id/xeomap001,2,2014-12-21,4000,1
FireJacko1,http://steamcommunity.com/id/FireJacko1,0,2014-12-23,440,1
plskeelkan,http://steamcommunity.com/id/plskeelkan,2,2014-06-03,730,1
76561198072088242,http://steamcommunity.com/profiles/76561198072088242,0,2015-11-12,346900,1
76561198072088500,http://steamcommunity.com/profiles/76561198072088500,2,2014-01-14,221100,1
76561198072110631,http://steamcommunity.com/profiles/76561198072110631,2,2014-08-09,4000,1
sniparsxx,http://steamcommunity.com/id/sniparsxx,2,2015-04-09,730,1
76561198072118386,http://steamcommunity.com/profiles/76561198072118386,2,2014-02-07,8850,1
Apex_Plays,http://steamcommunity.com/id/Apex_Plays,2,2015-07-23,346110,0
76561198072126118,http://steamcommunity.com/profiles/76561198072126118,2,2013-12-12,730,1
PajaSampoerna,http://steamcommunity.com/id/PajaSampoerna,2,2013-10-30,113020,1
76561198072135272,http://steamcommunity.com/profiles/76561198072135272,2,2015-06-17,730,1
76561198072139710,http://steamcommunity.com/profiles/76561198072139710,2,2014-06-20,8930,1
76561198072151803,http://steamcommunity.com/profiles/76561198072151803,2,2014-12-13,241930,1
76561198072155632,http://steamcommunity.com/profiles/76561198072155632,0,2014-04-09,245130,1
alexsandroo,http://steamcommunity.com/id/alexsandroo,2,2014-07-13,203160,1
76561198072171461,http://steamcommunity.com/profiles/76561198072171461,0,2014-07-07,45760,1
76561198072171484,http://steamcommunity.com/profiles/76561198072171484,2,2014-05-23,200260,1
luxayo,http://steamcommunity.com/id/luxayo,2,2014-03-11,271290,1
HyannnHeeee,http://steamcommunity.com/id/HyannnHeeee,2,2014-06-27,218620,1
76561198072186503,http://steamcommunity.com/profiles/76561198072186503,0,2015-07-05,730,1
76561198072190060,http://steamcommunity.com/profiles/76561198072190060,2,2013-12-20,253030,1
76561198072199166,http://steamcommunity.com/profiles/76561198072199166,2,2015-12-07,411560,1
ararememe,http://steamcommunity.com/id/ararememe,2,2015-05-09,250900,1
Egames101,http://steamcommunity.com/id/Egames101,2,2014-02-03,99900,1
76561198072244495,http://steamcommunity.com/profiles/76561198072244495,0,2014-02-28,250500,1
76561198072265305,http://steamcommunity.com/profiles/76561198072265305,2,2015-02-27,252490,1
76561198072269248,http://steamcommunity.com/profiles/76561198072269248,2,2014-06-26,440,1
nathrem1,http://steamcommunity.com/id/nathrem1,2,2013-12-11,72850,1
pnktoud,http://steamcommunity.com/id/pnktoud,2,2013-11-28,550,1
76561198072280354,http://steamcommunity.com/profiles/76561198072280354,2,2014-10-31,113200,1
76561198072284074,http://steamcommunity.com/profiles/76561198072284074,2,2015-12-22,410210,1
k_i_l_l_yourself,http://steamcommunity.com/id/k_i_l_l_yourself,2,2015-09-08,386360,1
76561198072296324,http://steamcommunity.com/profiles/76561198072296324,2,NaT,412880,1
zcan,http://steamcommunity.com/id/zcan,2,2015-10-31,42910,0
wooissalty,http://steamcommunity.com/id/wooissalty,2,2015-07-06,730,1
76561198072318951,http://steamcommunity.com/profiles/76561198072318951,2,2014-12-01,24740,1
Dop3y_Snip3r,http://steamcommunity.com/id/Dop3y_Snip3r,2,2013-01-27,440,1
yourgloriousleader,http://steamcommunity.com/id/yourgloriousleader,0,NaT,351640,1
76561198072328653,http://steamcommunity.com/profiles/76561198072328653,2,2015-08-02,345390,1
patbarlow69,http://steamcommunity.com/id/patbarlow69,0,2015-09-23,730,1
76561198072352707,http://steamcommunity.com/profiles/76561198072352707,2,NaT,301520,1
76561198072353989,http://steamcommunity.com/profiles/76561198072353989,2,2013-12-02,218620,1
juvd,http://steamcommunity.com/id/juvd,2,2014-04-11,42160,1
76561198072365752,http://steamcommunity.com/profiles/76561198072365752,2,2014-02-25,250600,1
sillyguy715,http://steamcommunity.com/id/sillyguy715,2,2014-05-31,105600,1
jaspooer,http://steamcommunity.com/id/jaspooer,2,NaT,319630,1
junstan,http://steamcommunity.com/id/junstan,2,2015-02-28,224260,1
thadvious,http://steamcommunity.com/id/thadvious,2,2015-01-22,260230,1
ConnorIsAlreadyInUse,http://steamcommunity.com/id/ConnorIsAlreadyInUse,1,2014-06-24,4000,1
76561198072404996,http://steamcommunity.com/profiles/76561198072404996,2,2014-11-09,207140,1
76561198072406008,http://steamcommunity.com/profiles/76561198072406008,0,2014-02-28,440,1
_KenCarlos,http://steamcommunity.com/id/_KenCarlos,2,NaT,236390,0
thebonk,http://steamcommunity.com/id/thebonk,2,2014-01-25,440,1
76561198072435651,http://steamcommunity.com/profiles/76561198072435651,2,2012-10-24,440,1
elducttape,http://steamcommunity.com/id/elducttape,2,2013-11-27,440,1
cyan101,http://steamcommunity.com/id/cyan101,2,2015-05-11,8870,1
76561198072473008,http://steamcommunity.com/profiles/76561198072473008,2,2014-06-21,200260,1
soloqhero,http://steamcommunity.com/id/soloqhero,2,2013-12-21,230410,1
76561198072476507,http://steamcommunity.com/profiles/76561198072476507,2,2014-12-09,218620,1
76561198072491476,http://steamcommunity.com/profiles/76561198072491476,2,2013-12-15,72850,1
76561198072499799,http://steamcommunity.com/profiles/76561198072499799,2,2014-11-28,440,1
Da_Roo,http://steamcommunity.com/id/Da_Roo,2,2015-06-10,50650,1
76561198072505649,http://steamcommunity.com/profiles/76561198072505649,2,2014-06-25,730,1
76561198072522161,http://steamcommunity.com/profiles/76561198072522161,2,2015-06-12,113400,1
Genesiszs,http://steamcommunity.com/id/Genesiszs,2,NaT,304050,1
76561198072541428,http://steamcommunity.com/profiles/76561198072541428,2,2014-01-15,570,1
blindfrog42,http://steamcommunity.com/id/blindfrog42,2,2015-09-25,295110,0
76561198072559414,http://steamcommunity.com/profiles/76561198072559414,2,2015-12-25,359320,0
sparksflynn,http://steamcommunity.com/id/sparksflynn,2,2015-05-29,359320,1
76561198072569018,http://steamcommunity.com/profiles/76561198072569018,2,2014-12-15,440,1
XxmanoxX,http://steamcommunity.com/id/XxmanoxX,2,2014-09-24,288470,1
76561198072573871,http://steamcommunity.com/profiles/76561198072573871,2,2013-12-02,730,1
ViniReaper,http://steamcommunity.com/id/ViniReaper,2,NaT,570,1
juan1035,http://steamcommunity.com/id/juan1035,0,2014-01-23,440,1
76561198072596405,http://steamcommunity.com/profiles/76561198072596405,0,2014-03-01,550,1
FludReturn,http://steamcommunity.com/id/FludReturn,2,2014-01-19,238960,1
IDontUseSteamAnymore,http://steamcommunity.com/id/IDontUseSteamAnymore,2,2014-04-25,105600,1
76561198072604584,http://steamcommunity.com/profiles/76561198072604584,2,2014-07-07,730,1
Andromnicus,http://steamcommunity.com/id/Andromnicus,2,2013-12-17,49520,1
76561198072617841,http://steamcommunity.com/profiles/76561198072617841,2,2014-07-26,730,1
nimoxnazgul,http://steamcommunity.com/id/nimoxnazgul,2,2014-01-07,730,1
Minigamin,http://steamcommunity.com/id/Minigamin,2,2014-02-18,250420,1
76561198072649686,http://steamcommunity.com/profiles/76561198072649686,2,2014-05-11,285160,1
76561198072654697,http://steamcommunity.com/profiles/76561198072654697,2,2013-12-16,105600,1
76561198072660460,http://steamcommunity.com/profiles/76561198072660460,2,2014-01-11,440,1
76561198072660787,http://steamcommunity.com/profiles/76561198072660787,2,2013-08-08,221640,1
OfficalUberZ,http://steamcommunity.com/id/OfficalUberZ,0,2014-10-28,250340,0
76561198072695987,http://steamcommunity.com/profiles/76561198072695987,2,2015-10-17,570,1
HybridWolfKyle,http://steamcommunity.com/id/HybridWolfKyle,1,2014-11-30,730,1
76561198072699067,http://steamcommunity.com/profiles/76561198072699067,0,2014-12-30,221380,1
76561198072706321,http://steamcommunity.com/profiles/76561198072706321,2,2014-04-24,265930,1
WhipDip,http://steamcommunity.com/id/WhipDip,2,2015-10-17,218620,0
rioblu445,http://steamcommunity.com/id/rioblu445,2,2015-11-28,268420,1
76561198072728913,http://steamcommunity.com/profiles/76561198072728913,2,2014-09-22,209160,1
76561198072729088,http://steamcommunity.com/profiles/76561198072729088,0,2013-11-26,11020,0
76561198072730323,http://steamcommunity.com/profiles/76561198072730323,2,2015-04-22,232090,1
ArbiterSenpai,http://steamcommunity.com/id/ArbiterSenpai,2,2015-06-19,35450,1
NeoESWhiteoutZ,http://steamcommunity.com/id/NeoESWhiteoutZ,2,2015-04-01,730,1
King_Dorkus,http://steamcommunity.com/id/King_Dorkus,2,2015-11-12,292030,1
76561198072746635,http://steamcommunity.com/profiles/76561198072746635,2,2014-11-24,33930,1
76561198072747255,http://steamcommunity.com/profiles/76561198072747255,2,2015-12-04,730,1
76561198072756457,http://steamcommunity.com/profiles/76561198072756457,2,2014-07-20,304930,1
LadyLegasus,http://steamcommunity.com/id/LadyLegasus,2,2014-06-20,49520,1
76561198072777210,http://steamcommunity.com/profiles/76561198072777210,2,2015-02-27,24200,1
76561198072778927,http://steamcommunity.com/profiles/76561198072778927,0,2014-02-15,212160,1
76561198072779151,http://steamcommunity.com/profiles/76561198072779151,2,2015-06-11,323370,1
hjohnstone,http://steamcommunity.com/id/hjohnstone,2,2014-04-07,219150,1
SimplyKappa,http://steamcommunity.com/id/SimplyKappa,0,2015-09-01,730,1
SabreHound,http://steamcommunity.com/id/SabreHound,2,2014-07-09,204030,1
76561198072809720,http://steamcommunity.com/profiles/76561198072809720,2,2015-09-09,352460,1
76561198072810945,http://steamcommunity.com/profiles/76561198072810945,2,2014-04-26,49520,1
EpicPotata,http://steamcommunity.com/id/EpicPotata,2,2013-09-14,440,1
76561198072838281,http://steamcommunity.com/profiles/76561198072838281,2,2014-06-29,263280,1
76561198072838748,http://steamcommunity.com/profiles/76561198072838748,2,2014-03-21,42910,1
shadowxskills,http://steamcommunity.com/id/shadowxskills,2,2015-06-25,295110,1
GamerAngel311,http://steamcommunity.com/id/GamerAngel311,2,2015-12-12,630,1
76561198072898248,http://steamcommunity.com/profiles/76561198072898248,2,2013-12-06,203160,1
Xerelies,http://steamcommunity.com/id/Xerelies,2,2013-12-29,221100,1
SatanicBabys,http://steamcommunity.com/id/SatanicBabys,2,2014-11-01,203160,1
76561198072922914,http://steamcommunity.com/profiles/76561198072922914,2,2014-04-12,250320,1
booldknight,http://steamcommunity.com/id/booldknight,2,2015-10-31,230410,1
onelovemarley,http://steamcommunity.com/id/onelovemarley,2,2013-11-09,212680,1
76561198072938709,http://steamcommunity.com/profiles/76561198072938709,0,2013-11-02,730,1
maddmann1991,http://steamcommunity.com/id/maddmann1991,2,2015-06-25,363970,1
76561198072942552,http://steamcommunity.com/profiles/76561198072942552,2,2015-02-15,440,1
jagatha,http://steamcommunity.com/id/jagatha,2,2015-02-14,620,1
76561198072949124,http://steamcommunity.com/profiles/76561198072949124,2,2013-09-04,105600,1
FromZero2Hero,http://steamcommunity.com/id/FromZero2Hero,2,2014-12-25,274290,1
76561198072954466,http://steamcommunity.com/profiles/76561198072954466,2,2014-01-06,51100,1
yungwind,http://steamcommunity.com/id/yungwind,0,2015-03-04,230410,1
76561198072977162,http://steamcommunity.com/profiles/76561198072977162,2,2013-12-18,8190,1
76561198072985865,http://steamcommunity.com/profiles/76561198072985865,2,2012-12-10,440,1
porterbeans,http://steamcommunity.com/id/porterbeans,2,2013-12-19,221100,1
jerrycanjamly,http://steamcommunity.com/id/jerrycanjamly,2,2015-02-28,113200,1
76561198073032392,http://steamcommunity.com/profiles/76561198073032392,0,2014-12-05,219740,1
76561198073041055,http://steamcommunity.com/profiles/76561198073041055,2,2014-09-04,20,1
76561198073041269,http://steamcommunity.com/profiles/76561198073041269,2,2015-02-18,42910,1
Cokemania,http://steamcommunity.com/id/Cokemania,2,2014-04-05,20,1
kozke,http://steamcommunity.com/id/kozke,2,2014-05-26,730,1
juan405kpo,http://steamcommunity.com/id/juan405kpo,2,2014-02-03,17500,1
76561198073069974,http://steamcommunity.com/profiles/76561198073069974,2,NaT,730,1
76561198073091394,http://steamcommunity.com/profiles/76561198073091394,2,2015-03-08,310370,1
76561198073094125,http://steamcommunity.com/profiles/76561198073094125,2,2014-04-02,730,1
jinggosbenar,http://steamcommunity.com/id/jinggosbenar,2,2014-02-07,49520,1
blastingdiamond,http://steamcommunity.com/id/blastingdiamond,2,2014-06-22,63380,1
pumbarrento,http://steamcommunity.com/id/pumbarrento,2,2014-07-04,230410,1
76561198073110357,http://steamcommunity.com/profiles/76561198073110357,0,2014-04-04,113200,1
76561198073113810,http://steamcommunity.com/profiles/76561198073113810,2,2013-12-29,224600,1
76561198073115586,http://steamcommunity.com/profiles/76561198073115586,2,2014-07-11,260230,1
BusterNation,http://steamcommunity.com/id/BusterNation,2,2015-09-05,227940,1
odenp,http://steamcommunity.com/id/odenp,2,2014-06-08,221380,1
76561198073116713,http://steamcommunity.com/profiles/76561198073116713,2,2015-01-19,236110,1
76561198073123746,http://steamcommunity.com/profiles/76561198073123746,2,2014-06-08,570,1
LuGusta,http://steamcommunity.com/id/LuGusta,2,2013-09-02,220240,1
76561198073145141,http://steamcommunity.com/profiles/76561198073145141,2,2014-09-15,550,1
furtsan,http://steamcommunity.com/id/furtsan,2,2014-01-16,220,1
MineRender000,http://steamcommunity.com/id/MineRender000,2,2015-12-31,218620,1
76561198073169276,http://steamcommunity.com/profiles/76561198073169276,2,2014-04-11,243870,1
ThePinkieOfAllPies,http://steamcommunity.com/id/ThePinkieOfAllPies,2,2014-02-08,99900,1
RILEYinAUS,http://steamcommunity.com/id/RILEYinAUS,2,2014-11-23,72850,1
M4RC3L0X,http://steamcommunity.com/id/M4RC3L0X,2,2014-01-02,620,1
76561198073199110,http://steamcommunity.com/profiles/76561198073199110,2,2015-08-13,730,1
76561198073201110,http://steamcommunity.com/profiles/76561198073201110,2,NaT,550,1
silenthallows,http://steamcommunity.com/id/silenthallows,2,2015-11-17,377160,1
Thatssirlemontoyou,http://steamcommunity.com/id/Thatssirlemontoyou,2,2015-09-09,440,1
Bmcnally_,http://steamcommunity.com/id/Bmcnally_,0,2014-06-20,202170,1
76561198073245886,http://steamcommunity.com/profiles/76561198073245886,2,2014-02-14,268750,1
76561198073269017,http://steamcommunity.com/profiles/76561198073269017,0,2014-05-27,570,1
Shadows7398,http://steamcommunity.com/id/Shadows7398,2,2014-02-22,570,1
76561198073282104,http://steamcommunity.com/profiles/76561198073282104,2,2014-12-28,242860,1
