,recommend,sentiment_analysis,user_id,user_id,playtime_forever,developer,year,price,id,genres
46241,,,,pouchy21o6,0.0,,,,,
46242,,,,76561198061442870,173.0,,,,,
46243,,,,76561198091557912,0.0,,,,,
46244,,,,76561198065383899,0.0,,,,,
46245,,,,GuyincognitoTheAwesome,0.0,,,,,
46246,,,,catgood,2710.0,,,,,
46247,,,,76561198059289732,60.0,,,,,
46248,,,,TheEliteZero,15.0,,,,,
46249,,,,Deckfish,0.0,,,,,
46250,,,,Dorgerox_12,0.0,,,,,
46251,,,,76561198000220446,157.0,,,,,
46252,,,,ehhfu,119.0,,,,,
46253,,,,76561198044128695,149.0,,,,,
46254,,,,Dayyyy,2.0,,,,,
46255,,,,coonfag,1281.0,,,,,
46256,,,,Terminally-Chill,0.0,,,,,
46257,,,,76561198093468239,5.0,,,,,
46258,,,,8BitProxy,0.0,,,,,
46259,,,,jonasdbomb,0.0,,,,,
46260,,,,endmau5,1886.0,,,,,
46261,,,,76561198057988265,36.0,,,,,
46262,,,,jdewin,0.0,,,,,
46263,,,,76561198044861880,135.0,,,,,
46264,,,,Swat117,943.0,,,,,
46265,,,,verysugoi,0.0,,,,,
46266,,,,76561198050459079,0.0,,,,,
46267,,,,76561198101223348,0.0,,,,,
46268,,,,76561197969020980,6.0,,,,,
46269,,,,fieryclockwork,20.0,,,,,
46270,,,,FromZero2Hero,0.0,,,,,
46271,,,,Hyeeeon,0.0,,,,,
46272,,,,35475,962.0,,,,,
46273,,,,thugnificent,0.0,,,,,
46274,,,,Kaibywon1,0.0,,,,,
46275,,,,_Daughter_,0.0,,,,,
46276,,,,dracintosh,0.0,,,,,
46277,,,,TheKingOfNintendos,0.0,,,,,
46278,,,,76561198031245536,205.0,,,,,
46279,,,,76561198053303314,5498.0,,,,,
46280,,,,76561198051713288,725.0,,,,,
46281,,,,JeyloIsTooShort,8.0,,,,,
46282,,,,rawrvixen,0.0,,,,,
46283,,,,nick111223,35.0,,,,,
46284,,,,gbl_scarface,0.0,,,,,
46285,,,,wcLorent,766.0,,,,,
46286,,,,76561198048996327,676.0,,,,,
46287,,,,76561198064248892,7796.0,,,,,
46288,,,,komarexpl,0.0,,,,,
46289,,,,76561198030873519,0.0,,,,,
46290,,,,76561198043779241,0.0,,,,,
46291,,,,samcab,0.0,,,,,
46292,,,,76561198068036541,32.0,,,,,
46293,,,,DamnPyro,0.0,,,,,
46294,,,,flamingpenguin,0.0,,,,,
46295,,,,romro,0.0,,,,,
46296,,,,gamerexq,1.0,,,,,
46297,,,,76561198042039201,957.0,,,,,
46298,,,,76561198090327032,58.0,,,,,
46299,,,,blazeb46,0.0,,,,,
46300,,,,76561198026055531,242.0,,,,,
46301,,,,76561198094018602,252.0,,,,,
46302,,,,MrProvidings,71.0,,,,,
46303,,,,76561198010123089,40.0,,,,,
46304,,,,zanven42,0.0,,,,,
46305,,,,exilecs,0.0,,,,,
46306,,,,76561198045642536,0.0,,,,,
46307,,,,serafiki,0.0,,,,,
46308,,,,fearlesskeeper,178.0,,,,,
46309,,,,sweetlilbunbun,0.0,,,,,
46310,,,,JoshWAU,0.0,,,,,
46311,,,,Patrickjparedes,57.0,,,,,
46312,,,,76561198043401005,151.0,,,,,
46313,,,,76561198029187828,0.0,,,,,
46314,,,,Psy-BorG,0.0,,,,,
46315,,,,Arcanoth,39.0,,,,,
46316,,,,SpikedMilk,1133.0,,,,,
46317,,,,senpiflesh,0.0,,,,,
46318,,,,76561198066630826,1.0,,,,,
46319,,,,IgniteAU,808.0,,,,,
46320,,,,76561198035569001,75.0,,,,,
46321,,,,xlukasmx,68.0,,,,,
46322,,,,blazeworker,0.0,,,,,
46323,,,,76561198063312124,509.0,,,,,
46324,,,,thad33m0n,26090.0,,,,,
46325,,,,themegastro,31410.0,,,,,
46326,,,,76561198011833573,11.0,,,,,
46327,,,,76561198033698382,248.0,,,,,
46328,,,,76561198061172661,0.0,,,,,
46329,,,,purplesniperr,230.0,,,,,
46330,,,,76561198086100927,377.0,,,,,
46331,,,,76561198054847179,22444.0,,,,,
46332,,,,samarox,745.0,,,,,
46333,,,,Findoogle,28.0,,,,,
46334,,,,K_I_Z_A,0.0,,,,,
46335,,,,76561198074965866,43.0,,,,,
46336,,,,atomiclukai,311.0,,,,,
46337,,,,76561198085748969,151.0,,,,,
46338,,,,_TiT_,0.0,,,,,
46339,,,,PritchardGSD,0.0,,,,,
46340,,,,76561198034390540,3109.0,,,,,
46341,,,,76561197998943704,0.0,,,,,
46342,,,,76561198039441595,50.0,,,,,
46343,,,,graphicoverlord,128.0,,,,,
46344,,,,76561197998676314,0.0,,,,,
46345,,,,76561198073100243,4791.0,,,,,
46346,,,,legendaneo,10.0,,,,,
46347,,,,76561198046589980,1234.0,,,,,
46348,,,,jasonmus,21.0,,,,,
46349,,,,76561198069698647,1028.0,,,,,
46350,,,,aloe2020,261.0,,,,,
46351,,,,MjrAwsm,0.0,,,,,
46352,,,,314155156915923,19.0,,,,,
46353,,,,76561197981308870,0.0,,,,,
46354,,,,BonnieMTD,113.0,,,,,
46355,,,,ourlordgaben,328.0,,,,,
46356,,,,76561198019153174,502.0,,,,,
46357,,,,tommyjacobs,0.0,,,,,
46358,,,,76561198054403376,1116.0,,,,,
46359,,,,76561198077561487,22.0,,,,,
46360,,,,bonereaper,0.0,,,,,
46361,,,,76561198051342267,17.0,,,,,
46362,,,,76561198053408417,0.0,,,,,
46363,,,,76561198045613225,1.0,,,,,
46364,,,,ronzack,0.0,,,,,
46365,,,,76561198067435471,0.0,,,,,
46366,,,,ecupcakes,166.0,,,,,
46367,,,,76561198091509294,2.0,,,,,
46368,,,,76561198051854806,185.0,,,,,
46369,,,,fearlesskeeper,195.0,,,,,
46370,,,,m0ng,20.0,,,,,
46371,,,,76561198063817275,362.0,,,,,
46372,,,,gillinator,38.0,,,,,
46373,,,,GoodOlDick,0.0,,,,,
46374,,,,Raxxial,0.0,,,,,
46375,,,,blizzyyyy,289.0,,,,,
46376,,,,76561198076474887,195.0,,,,,
46377,,,,ryanzprofile,10.0,,,,,
46378,,,,76561198079378923,0.0,,,,,
46379,,,,76561198019707497,0.0,,,,,
46380,,,,bermudablue,0.0,,,,,
46381,,,,assasssin,15.0,,,,,
46382,,,,76561198042106502,0.0,,,,,
46383,,,,shaunstatic,399.0,,,,,
46384,,,,76561198065836624,0.0,,,,,
46385,,,,76561198088009683,936.0,,,,,
46386,,,,76561198080466065,3851.0,,,,,
46387,,,,76561198058418029,127.0,,,,,
46388,,,,76561198007352045,0.0,,,,,
46389,,,,thegosmos,4807.0,,,,,
46390,,,,Azra_Hijran,64.0,,,,,
46391,,,,76561198094177304,0.0,,,,,
46392,,,,SpaceLegolas,0.0,,,,,
46393,,,,76561198043413238,129.0,,,,,
46394,,,,cozzakill,2.0,,,,,
46395,,,,76561197968305777,1298.0,,,,,
46396,,,,Thattf2medic,1.0,,,,,
46397,,,,76561198032236500,478.0,,,,,
46398,,,,76561198028700455,185.0,,,,,
46399,,,,76561198079882851,589.0,,,,,
46400,,,,Raemond,0.0,,,,,
46401,,,,fobbsy,0.0,,,,,
46402,,,,BigCutyBootyJudy,142.0,,,,,
46403,,,,mrgoatgrinder,0.0,,,,,
46404,,,,76561198065901674,2406.0,,,,,
46405,,,,vschutz,0.0,,,,,
46406,,,,76561198041589240,11164.0,,,,,
46407,,,,76561197973942939,0.0,,,,,
46408,,,,76561198026258913,143.0,,,,,
46409,,,,76561198032417875,317.0,,,,,
46410,,,,Glenbluey,0.0,,,,,
46411,,,,completefuckwit,19.0,,,,,
46412,,,,76561197972695242,0.0,,,,,
46413,,,,Drxoid,0.0,,,,,
46414,,,,76561198058230663,4.0,,,,,
46415,,,,76561198031951302,62.0,,,,,
46416,,,,salmonaus,0.0,,,,,
46417,,,,yarharfiddlediddle,364.0,,,,,
46418,,,,76561198010408680,1170.0,,,,,
46419,,,,doctr,0.0,,,,,
46420,,,,darkopps,7.0,,,,,
46421,,,,76561198083295162,94.0,,,,,
46422,,,,flamelight,0.0,,,,,
46423,,,,since-00,1444.0,,,,,
46424,,,,76561197960324641,0.0,,,,,
46425,,,,R4iNy,0.0,,,,,
46426,,,,JrRocket000,12.0,,,,,
46427,,,,76561198031198214,17.0,,,,,
46428,,,,kube134,0.0,,,,,
46429,,,,76561198054969125,0.0,,,,,
46430,,,,caino2246,46.0,,,,,
46431,,,,76561198058135956,144.0,,,,,
46432,,,,76561198043580332,0.0,,,,,
46433,,,,76561197985568915,566.0,,,,,
46434,,,,BananaCar,1076.0,,,,,
46435,,,,76561198087954198,411.0,,,,,
46436,,,,khaye9,222.0,,,,,
46437,,,,lukewheeler,0.0,,,,,
46438,,,,Crysis3,855.0,,,,,
46439,,,,vinny187,0.0,,,,,
46440,,,,76561198082919667,289.0,,,,,
46441,,,,76561198050045403,0.0,,,,,
46442,,,,76561198133543733,14.0,,,,,
46443,,,,end978,1777.0,,,,,
46444,,,,76561198065620213,318.0,,,,,
46445,,,,Howlapus,0.0,,,,,
46446,,,,76561198088826448,0.0,,,,,
46447,,,,76561198070259583,24.0,,,,,
46448,,,,Gatsukama,0.0,,,,,
46449,,,,76561198085184040,390.0,,,,,
46450,,,,76561198077446720,186.0,,,,,
46451,,,,76561198112280759,529.0,,,,,
46452,,,,76561198060759126,1241.0,,,,,
46453,,,,tuffunit,0.0,,,,,
46454,,,,zharques,0.0,,,,,
46455,,,,76561198070643441,22506.0,,,,,
46456,,,,polymarken,0.0,,,,,
46457,,,,yosoygenial,3.0,,,,,
46458,,,,76561198015960011,0.0,,,,,
46459,,,,76561198079547383,13732.0,,,,,
46460,,,,GordoEnForma,4.0,,,,,
46461,,,,76561198084670035,0.0,,,,,
46462,,,,jadziatuvok,80.0,,,,,
46463,,,,gusso10_,0.0,,,,,
46464,,,,76561198013282313,1.0,,,,,
46465,,,,Linkern,27.0,,,,,
46466,,,,76561197998422022,1618.0,,,,,
46467,,,,bigbeno37,2927.0,,,,,
46468,,,,DARKSOULSPVPPPP,51.0,,,,,
46469,,,,76561198003084558,0.0,,,,,
46470,,,,circleflavor,0.0,,,,,
46471,,,,76561198082590747,212.0,,,,,
46472,,,,76561197966878140,0.0,,,,,
46473,,,,zynoe,1357.0,,,,,
46474,,,,76561198089667845,246.0,,,,,
46475,,,,AxeOfChaos,308.0,,,,,
46476,,,,portal00,636.0,,,,,
46477,,,,76561197998812220,1.0,,,,,
46478,,,,Rose2g,0.0,,,,,
46479,,,,76561198060901683,0.0,,,,,
46480,,,,76561198080543893,7477.0,,,,,
46481,,,,76561198081531987,884.0,,,,,
46482,,,,76561197966220930,41.0,,,,,
46483,,,,76561198035511780,89.0,,,,,
46484,,,,76561198047323610,1472.0,,,,,
46485,,,,76561198092056932,0.0,,,,,
46486,,,,76561198030217102,51.0,,,,,
46487,,,,Jantoz,0.0,,,,,
46488,,,,Aestervier121,0.0,,,,,
46489,,,,Subway69,353.0,,,,,
46490,,,,76561198072689381,300.0,,,,,
46491,,,,76561198062813091,20.0,,,,,
46492,,,,76561198082582573,304.0,,,,,
46493,,,,hazzapage,42.0,,,,,
46494,,,,jellyj,12322.0,,,,,
46495,,,,76561198030662162,3537.0,,,,,
46496,,,,yournanssully,0.0,,,,,
46497,,,,76561198049309439,0.0,,,,,
46498,,,,MrGlides,24.0,,,,,
46499,,,,youmessedwithmyflowers,10.0,,,,,
46500,,,,Zakeko,229.0,,,,,
46501,,,,76561198002513165,152.0,,,,,
46502,,,,76561198068803107,376.0,,,,,
46503,,,,getamagoz,22.0,,,,,
46504,,,,K3nokis,41.0,,,,,
46505,,,,76561197968331328,0.0,,,,,
46506,,,,kodell,29.0,,,,,
46507,,,,quennoesthemaddog,0.0,,,,,
46508,,,,venomous6,1019.0,,,,,
46509,,,,MysticZemo,0.0,,,,,
46510,,,,ShadowSpectreZer0,765.0,,,,,
46511,,,,76561197976684435,,,,,,
46512,,,,usaidwotnow,0.0,,,,,
46513,,,,e54385991,25.0,,,,,
46514,,,,76561198050299999,8.0,,,,,
46515,,,,bosslucek,1402.0,,,,,
46516,,,,76561198032269949,165.0,,,,,
46517,,,,76561198074035899,0.0,,,,,
46518,,,,TheLockster,3932.0,,,,,
46519,,,,76561198058496642,410.0,,,,,
46520,,,,zandado,1.0,,,,,
46521,,,,dekruz,4058.0,,,,,
46522,,,,Sawsuhwudrektanking,82.0,,,,,
46523,,,,76561198001917486,8.0,,,,,
46524,,,,Sam369,0.0,,,,,
46525,,,,Gottheart,0.0,,,,,
46526,,,,SoenBR,34.0,,,,,
46527,,,,MobbaHobba,23.0,,,,,
46528,,,,SethSentry,293.0,,,,,
46529,,,,76561198001917486,463.0,,,,,
46530,,,,DeNo64,275.0,,,,,
46531,,,,PugsAus,0.0,,,,,
46532,,,,vetal93rus,113.0,,,,,
46533,,,,76561197989615671,1055.0,,,,,
46534,,,,76561198056544334,158.0,,,,,
46535,,,,76561198086062330,148.0,,,,,
46536,,,,76561198038526499,361.0,,,,,
46537,,,,76561197979404033,1367.0,,,,,
46538,,,,76561198006111583,5929.0,,,,,
46539,,,,76561198046584688,1138.0,,,,,
46540,,,,minguscannon,1264.0,,,,,
46541,,,,ColicSpartan443,6.0,,,,,
46542,,,,76561198050414588,953.0,,,,,
46543,,,,robustical,33.0,,,,,
46544,,,,76561198046908445,477.0,,,,,
46545,,,,christafartkim,0.0,,,,,
46546,,,,Herzeleid_,0.0,,,,,
46547,,,,76561198054681718,241.0,,,,,
46548,,,,SherbetSnek,940.0,,,,,
46549,,,,ringostingo,0.0,,,,,
46550,,,,jonesgang88,0.0,,,,,
46551,,,,76561198132331725,458.0,,,,,
46552,,,,meeeedie,0.0,,,,,
46553,,,,76561198283312749,0.0,,,,,
46554,,,,76561197993475615,2745.0,,,,,
46555,,,,76561198058405866,0.0,,,,,
46556,,,,76561198300987347,280.0,,,,,
46557,,,,76561198081461581,627.0,,,,,
46558,,,,wiinga,0.0,,,,,
46559,,,,76561198087643460,0.0,,,,,
46560,,,,DeEggMeister,0.0,,,,,
46561,,,,76561198060062364,368.0,,,,,
46562,,,,76561198073424543,22.0,,,,,
46563,,,,76561198011218089,166.0,,,,,
46564,,,,76561198027457835,573.0,,,,,
46565,,,,76561198082066322,445.0,,,,,
46566,,,,Lunadora,0.0,,,,,
46567,,,,76561198065437164,0.0,,,,,
46568,,,,WTkFox,2.0,,,,,
46569,,,,76561198065827289,0.0,,,,,
46570,,,,LcsAngelo,982.0,,,,,
46571,,,,76561198074418706,90.0,,,,,
46572,,,,ratbot01,1306.0,,,,,
46573,,,,76561198067141539,321.0,,,,,
46574,,,,rage-of-the-dragon,54.0,,,,,
46575,,,,76561198091177127,1720.0,,,,,
46576,,,,76561198001749982,0.0,,,,,
46577,,,,summerctrl,2.0,,,,,
46578,,,,76561198045690982,271.0,,,,,
46579,,,,saliger278,0.0,,,,,
46580,,,,76561198013600577,213.0,,,,,
46581,,,,76561198067900988,,,,,,
46582,,,,76561198030174735,19.0,,,,,
46583,,,,BURNINGchicken3,0.0,,,,,
46584,,,,Neon_Jakel,42.0,,,,,
46585,,,,Piechucker,26.0,,,,,
46586,,,,76561197999075044,1090.0,,,,,
46587,,,,76561198054599203,2123.0,,,,,
46588,,,,76561198025506026,0.0,,,,,
46589,,,,76561198018535066,70.0,,,,,
46590,,,,76561198025199025,81.0,,,,,
46591,,,,76561198016610271,0.0,,,,,
46592,,,,76561198155610749,1.0,,,,,
46593,,,,offlinebyourmine,83.0,,,,,
46594,,,,76561198094438056,5903.0,,,,,
46595,,,,piedude,0.0,,,,,
46596,,,,76561198046833900,404.0,,,,,
46597,,,,AwesomenessD,116.0,,,,,
46598,,,,inevitablebeetdeathoftheuniverse,2832.0,,,,,
46599,,,,76561198055304228,3276.0,,,,,
46600,,,,skotavus,14.0,,,,,
46601,,,,orangepocketses,0.0,,,,,
46602,,,,76561198036542582,905.0,,,,,
46603,,,,kyleultra128,31.0,,,,,
46604,,,,76561198068130802,27.0,,,,,
46605,,,,79666777777777777777777,1001.0,,,,,
46606,,,,supersonic380,0.0,,,,,
46607,,,,76561197972911511,108.0,,,,,
46608,,,,76561198041199233,448.0,,,,,
46609,,,,KazpaJosh,0.0,,,,,
46610,,,,76561197994646427,0.0,,,,,
46611,,,,76561197960324641,0.0,,,,,
46612,,,,blur_reqz,3324.0,,,,,
46613,,,,Aden720,5860.0,,,,,
46614,,,,girintina,1111.0,,,,,
46615,,,,76561198012657818,207.0,,,,,
46616,,,,Illuminutter,0.0,,,,,
46617,,,,chokadokada,1102.0,,,,,
46618,,,,76561198064383466,642.0,,,,,
46619,,,,2891723967123,92.0,,,,,
46620,,,,76561198036704077,0.0,,,,,
46621,,,,Steamified,215.0,,,,,
46622,,,,76561198071214618,0.0,,,,,
46623,,,,76561198070585472,242.0,,,,,
46624,,,,hadronerules,603.0,,,,,
46625,,,,rinco69,0.0,,,,,
46626,,,,TandyTandon,0.0,,,,,
46627,,,,stebung,0.0,,,,,
46628,,,,HipsterGoku,30.0,,,,,
46629,,,,somaliakingman,0.0,,,,,
46630,,,,76561198026786435,0.0,,,,,
46631,,,,76561198043233918,45.0,,,,,
46632,,,,Rython,0.0,,,,,
46633,,,,PabloSanches,25.0,,,,,
46634,,,,76561198073607481,12201.0,,,,,
46635,,,,mistystriker,0.0,,,,,
46636,,,,76561198025505068,4080.0,,,,,
46637,,,,rielle20,10.0,,,,,
46638,,,,Neon_Jakel,15.0,,,,,
46639,,,,kharr999,258.0,,,,,
46640,,,,ebil6177,10.0,,,,,
46641,,,,Goligore,1186.0,,,,,
46642,,,,Praiseofdeph,0.0,,,,,
46643,,,,76561197965109264,3.0,,,,,
46644,,,,betzky_23,43.0,,,,,
46645,,,,76561198031997074,0.0,,,,,
46646,,,,DayTimeMadness,39.0,,,,,
46647,,,,76561198058230663,398.0,,,,,
46648,,,,76561198091638558,0.0,,,,,
46649,,,,KingofGoats,0.0,,,,,
46650,,,,wazzawazza80profile,690.0,,,,,
46651,,,,kermitttflamethrowerrrr,14708.0,,,,,
46652,,,,UCNz1EtRDfxU2pfbccI_HFxw,283.0,,,,,
46653,,,,76561198044036045,211.0,,,,,
46654,,,,76561198027695183,267.0,,,,,
46655,,,,DGuacamole,15.0,,,,,
46656,,,,76561198046339462,191.0,,,,,
46657,,,,laumir,16.0,,,,,
46658,,,,vetal93rus,0.0,,,,,
46659,,,,causeIhasafriendwhynot,7328.0,,,,,
46660,,,,76561198013000952,0.0,,,,,
46661,,,,76561198043927767,45.0,,,,,
46662,,,,Elmzy,45.0,,,,,
46663,,,,76561198065009115,1336.0,,,,,
46664,,,,76561198078348829,119.0,,,,,
46665,,,,keino_,0.0,,,,,
46666,,,,_glitchy_,0.0,,,,,
46667,,,,DrZorff,104.0,,,,,
46668,,,,76561198005098825,1646.0,,,,,
46669,,,,gakonami-uram,1712.0,,,,,
46670,,,,swe10000,66.0,,,,,
46671,,,,voshi_nova,0.0,,,,,
46672,,,,odoroitaka,0.0,,,,,
46673,,,,76561198020142891,0.0,,,,,
46674,,,,FilthyDeath,99.0,,,,,
46675,,,,76561198069348231,111.0,,,,,
46676,,,,AzzaTheArsonist,240.0,,,,,
46677,,,,sweetlilbunbun,0.0,,,,,
46678,,,,hadougun,0.0,,,,,
46679,,,,76561198034238282,1951.0,,,,,
46680,,,,76561198062993482,70.0,,,,,
46681,,,,76561198072444986,7.0,,,,,
46682,,,,76561198004924076,483.0,,,,,
46683,,,,leafshinobi,98.0,,,,,
46684,,,,76561198085118664,2686.0,,,,,
46685,,,,76561198170219753,0.0,,,,,
46686,,,,76561198104030363,37.0,,,,,
46687,,,,76561198050056860,0.0,,,,,
46688,,,,76561198039159831,1.0,,,,,
46689,,,,76561198041217847,393.0,,,,,
46690,,,,76561198061407062,0.0,,,,,
46691,,,,vetal93rus,367.0,,,,,
46692,,,,KasmKat,0.0,,,,,
46693,,,,76561198045815259,517.0,,,,,
46694,,,,76561198068211292,0.0,,,,,
46695,,,,ickis,0.0,,,,,
46696,,,,win555_win555,0.0,,,,,
46697,,,,barren_cookie,0.0,,,,,
46698,,,,76561198181103730,1.0,,,,,
46699,,,,iinverno,307.0,,,,,
46700,,,,76561198021061215,1961.0,,,,,
46701,,,,remedax,5004.0,,,,,
46702,,,,kotorlord44,0.0,,,,,
46703,,,,76561197964286188,31.0,,,,,
46704,,,,76561198087699908,2793.0,,,,,
46705,,,,Joli-Im-FEATIFUL,1737.0,,,,,
46706,,,,Newboy65,800.0,,,,,
46707,,,,SneakyDNinja,66.0,,,,,
46708,,,,76561198091726764,12.0,,,,,
46709,,,,76561198056839750,750.0,,,,,
46710,,,,hippontherun,39.0,,,,,
46711,,,,76561197994367100,0.0,,,,,
46712,,,,akministrator,0.0,,,,,
46713,,,,lovethyjoystick,0.0,,,,,
46714,,,,FlyerGlitch,69.0,,,,,
46715,,,,76561198074627619,0.0,,,,,
46716,,,,davidmwilliams,0.0,,,,,
46717,,,,s00p3rman,0.0,,,,,
46718,,,,76561198045053259,117.0,,,,,
46719,,,,ryno69445,0.0,,,,,
46720,,,,HiddenGambit,1803.0,,,,,
46721,,,,heisenbergZue,476.0,,,,,
46722,,,,percythelostgoat,0.0,,,,,
46723,,,,Nickelodeon1337,0.0,,,,,
46724,,,,jraph11,0.0,,,,,
46725,,,,76561198039320954,111.0,,,,,
46726,,,,76561198074628124,0.0,,,,,
46727,,,,josh13199,0.0,,,,,
46728,,,,iamgoofball,72.0,,,,,
46729,,,,76561198007522788,270.0,,,,,
46730,,,,shadowxskills,15.0,,,,,
46731,,,,coreyr92,48.0,,,,,
46732,,,,LepraKorn,12.0,,,,,
46733,,,,akministrator,0.0,,,,,
46734,,,,76561198085223100,112.0,,,,,
46735,,,,coolman1342,210.0,,,,,
46736,,,,cumtasteslikejelley,286.0,,,,,
46737,,,,SelSlamRUS,1337.0,,,,,
46738,,,,76561197975369524,88.0,,,,,
46739,,,,gracehill,822.0,,,,,
46740,,,,76561198066185335,399.0,,,,,
46741,,,,papakimple,61.0,,,,,
46742,,,,76561198015420023,0.0,,,,,
46743,,,,bullwool,2201.0,,,,,
46744,,,,Izanagi_No_Okami_Nyan,171.0,,,,,
46745,,,,76561198013434374,2832.0,,,,,
46746,,,,mr_peg,90.0,,,,,
46747,,,,76561198047775080,626.0,,,,,
46748,,,,chris_redfield_hkg,0.0,,,,,
46749,,,,barneybeen,415.0,,,,,
46750,,,,gaaraa,175.0,,,,,
46751,,,,mradobe7,60.0,,,,,
46752,,,,76561198098418019,474.0,,,,,
46753,,,,Hollowfun,0.0,,,,,
46754,,,,76561198064947769,23.0,,,,,
46755,,,,76561198062616796,51.0,,,,,
46756,,,,76561198044640011,0.0,,,,,
46757,,,,dzakuan,1.0,,,,,
46758,,,,orkkiller24,14721.0,,,,,
46759,,,,76561198045148512,257.0,,,,,
46760,,,,samemint,438.0,,,,,
46761,,,,end978,166.0,,,,,
46762,,,,76561198146807323,1039.0,,,,,
46763,,,,Ulrikk,1918.0,,,,,
46764,,,,76561198064430974,666.0,,,,,
46765,,,,76561198061207244,520.0,,,,,
46766,,,,airmartino347,0.0,,,,,
46767,,,,Haitroid,61.0,,,,,
46768,,,,djnemonic,0.0,,,,,
46769,,,,Stercessusretdnasunacyldemood,780.0,,,,,
46770,,,,arewefaded,406.0,,,,,
46771,,,,76561198088635279,0.0,,,,,
46772,,,,76561197970542592,75.0,,,,,
46773,,,,76561198075627761,7.0,,,,,
46774,,,,MrExecutionerQQ,0.0,,,,,
46775,,,,76561198091331967,91.0,,,,,
46776,,,,76561198010924207,133.0,,,,,
46777,,,,Dkc123,8613.0,,,,,
46778,,,,76561197999617946,4969.0,,,,,
46779,,,,cj5293,0.0,,,,,
46780,,,,76561198076888341,0.0,,,,,
46781,,,,Arcanoth,0.0,,,,,
46782,,,,stuffexplodes,44.0,,,,,
46783,,,,EpicFaceLolAidan,2678.0,,,,,
46784,,,,76561198013738564,0.0,,,,,
46785,,,,Sitchy,155.0,,,,,
46786,,,,jinggosbenar,1165.0,,,,,
46787,,,,76561198074257942,1295.0,,,,,
46788,,,,basedfroggo,41.0,,,,,
46789,,,,Jamzzzzzz,0.0,,,,,
46790,,,,BeesYT,16.0,,,,,
46791,,,,dogapp,0.0,,,,,
46792,,,,blackniggers,4118.0,,,,,
46793,,,,NoN00bs,47.0,,,,,
46794,,,,76561197970580235,0.0,,,,,
46795,,,,76561197971470597,1953.0,,,,,
46796,,,,76561198069280412,,,,,,
46797,,,,76561198033231129,0.0,,,,,
46798,,,,_TiT_,0.0,,,,,
46799,,,,76561198071262593,705.0,,,,,
46800,,,,camo88,55.0,,,,,
46801,,,,piepai,0.0,,,,,
46802,,,,MeepTMW,1807.0,,,,,
46803,,,,76561198046813126,15.0,,,,,
46804,,,,19372250,9.0,,,,,
46805,,,,76561198051342267,81.0,,,,,
46806,,,,76561198073626237,11.0,,,,,
46807,,,,Tubbyness,4244.0,,,,,
46808,,,,Sigg9,10.0,,,,,
46809,,,,squidamus,0.0,,,,,
46810,,,,76561198005864754,1340.0,,,,,
46811,,,,Burpingferet,49.0,,,,,
46812,,,,76561198076209538,2746.0,,,,,
46813,,,,Asunabubba,70.0,,,,,
46814,,,,76561198014027857,0.0,,,,,
46815,,,,76561198044721977,0.0,,,,,
46816,,,,76561198076318211,71.0,,,,,
46817,,,,TDSOfficial,2.0,,,,,
46818,,,,Mikinmash,249.0,,,,,
46819,,,,76561198096706077,426.0,,,,,
46820,,,,maxstorm100,73.0,,,,,
46821,,,,clicheofdestiny,0.0,,,,,
46822,,,,76561198076512202,46.0,,,,,
46823,,,,Rainysprinkz,145.0,,,,,
46824,,,,KingIceVonBartlesbee,4.0,,,,,
46825,,,,dittopower,0.0,,,,,
46826,,,,76561198009435652,0.0,,,,,
46827,,,,Marsters123,0.0,,,,,
46828,,,,76561198072746635,0.0,,,,,
46829,,,,rryder,0.0,,,,,
46830,,,,76561198047146924,1754.0,,,,,
46831,,,,76561198073675351,530.0,,,,,
46832,,,,76561198068981362,0.0,,,,,
46833,,,,mercuryr,409.0,,,,,
46834,,,,76561197974790969,2098.0,,,,,
46835,,,,76561197995338574,1021.0,,,,,
46836,,,,76561198019210728,3.0,,,,,
46837,,,,AssTehtics,0.0,,,,,
46838,,,,len66,291.0,,,,,
46839,,,,JinnMcQuigoonis,67.0,,,,,
46840,,,,scarecrow1312,0.0,,,,,
46841,,,,Shinkouryuu,0.0,,,,,
46842,,,,Akaeii,0.0,,,,,
46843,,,,deafgirlsdoitbetter,0.0,,,,,
46844,,,,getthepoint,0.0,,,,,
46845,,,,76561198047485108,0.0,,,,,
46846,,,,wc20051036,0.0,,,,,
46847,,,,ughok,0.0,,,,,
46848,,,,caffinatedshit,0.0,,,,,
46849,,,,76561198081631721,0.0,,,,,
46850,,,,76561198040596416,1193.0,,,,,
46851,,,,disposedtrolley,0.0,,,,,
46852,,,,saintfox,0.0,,,,,
46853,,,,Jabbawoki,2913.0,,,,,
46854,,,,76561198054263529,387.0,,,,,
46855,,,,darned1001,201.0,,,,,
46856,,,,76561198005280333,422.0,,,,,
46857,,,,76561198098900201,53.0,,,,,
46858,,,,NeoGhostExcalibur,0.0,,,,,
46859,,,,76561198078753023,0.0,,,,,
46860,,,,739567275,1.0,,,,,
46861,,,,76561198088648280,0.0,,,,,
46862,,,,killrrhubarb,56.0,,,,,
46863,,,,76561198030217102,14.0,,,,,
46864,,,,LucarioSakaki,84.0,,,,,
46865,,,,samzero,8.0,,,,,
46866,,,,crysis049,0.0,,,,,
46867,,,,aomaom29,0.0,,,,,
46868,,,,TruBru,91.0,,,,,
46869,,,,76561198106782017,1263.0,,,,,
46870,,,,piepai,0.0,,,,,
46871,,,,shortevogaming,0.0,,,,,
